Speaker,date,speech,Link
Common ,06.18.2015,"The Eurogroup reiterates its appreciation for the remarkable adjustment efforts undertaken by Greece and the Greek people over the last years. During the last few weeks, we have, together with the institutions, engaged in an intensive and constructive dialogue with the new Greek authorities and reached common ground today. 
The Eurogroup notes, in the framework of the existing arrangement, the request from the Greek authorities for an extension of the Master Financial Assistance Facility Agreement (MFFA), which is underpinned by a set of commitments. The purpose of the extension is the successful completion of the review on the basis of the conditions in the current arrangement, making best use of the given flexibility which will be considered jointly with the Greek authorities and the institutions. This extension would also bridge the time for discussions on a possible follow-up arrangement between the Eurogroup, the institutions and Greece. 
The Greek authorities will present a first list of reform measures, based on the current arrangement, by the end of Monday February 23. The institutions will provide a first view whether this is sufficiently comprehensive to be a valid starting point for a successful conclusion of the review. This list will be further specified and then agreed with the institutions by the end of April.  
Only approval of the conclusion of the review of the extended arrangement by the institutions in turn will allow for any disbursement of the outstanding tranche of the current EFSF programme and the transfer of the 2014 SMP profits. Both are again subject to approval by the Eurogroup. 
In view of the assessment of the institutions the Eurogroup agrees that the funds, so far available in the HFSF buffer, should be held by the EFSF, free of third party rights for the duration of the MFFA extension. The funds continue to be available for the duration of the MFFA extension and can only be used for bank recapitalisation and resolution costs. They will only be released on request by the ECB/SSM. 
In this light, we welcome the commitment by the Greek authorities to work in close agreement with European and international institutions and partners. Against this background we recall the independence of the European Central Bank. We also agreed that the IMF would continue to play its role. 
The Greek authorities have expressed their strong commitment to a broader and deeper structural reform process aimed at durably improving growth and employment prospects, ensuring stability and resilience of the financial sector and enhancing social fairness. The authorities commit to implementing long overdue reforms to tackle corruption and tax evasion, and improving the efficiency of the public sector. In this context, the Greek authorities undertake to make best use of the continued provision of technical assistance. 
The Greek authorities reiterate their unequivocal commitment to honour their financial obligations to all their creditors fully and timely. 
The Greek authorities have also committed to ensure the appropriate primary fiscal surpluses or financing proceeds required to guarantee debt sustainability in line with the November 2012 Eurogroup statement. The institutions will, for the 2015 primary surplus target, take the economic circumstances in 2015 into account. 
In light of these commitments, we welcome that in a number of areas the Greek policy priorities can contribute to a strengthening and better implementation of the current arrangement. The Greek authorities commit to refrain from any rollback of measures and unilateral changes to the policies and structural reforms that would negatively impact fiscal targets, economic recovery or financial stability, as assessed by the institutions. 
On the basis of the request, the commitments by the Greek authorities, the advice of the institutions, and today's agreement, we will launch the national procedures with a view to reaching a final decision on the extension of the current EFSF Master Financial Assistance Facility Agreement for up to four months by the EFSF Board of Directors. We also invite the institutions and the Greek authorities to resume immediately the work that would allow the successful conclusion of the review.
We remain committed to provide adequate support to Greece until it has regained full market access as long as it honours its commitments within the agreed framework.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/06/18/
Common ,06.22.2015,"The Eurogroup held a short meeting in preparation for the informal meeting of the euro area heads of state or government (the Euro Summit) which takes place on the same day, in the evening. 

The Eurogroup broadly welcomed a new version of the reform plan submitted by the Greek authorities this morning, before the Eurogroup meeting, and considered it to be a positive step in the process. 

The Eurogroup asked the institutions (the European Commission, the European Central Bank and the International Monetary Fund) to start analysing the new proposal and together with the Greek authorities work out a list of prior actions with a view to reaching a final agreement on the reform plan later this week.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/06/22/
Common ,06.25.2015,"The Eurogroup was updated on the state of play of the intensive negotiations between the institutions (the European Commission, the European Central Bank and the International Monetary Fund) and the Greek authorities on Greece's comprehensive reform plan. 
 
The agreement on the plan is a precondition for a successful completion of the current review of Greece's ongoing programme and for releasing the remaining financial assistance. The agreement between Greece and the European Financial Stability Facility (EFSF) expires on 30 June 2015.
 
Ministers agreed that the institutions would assess the latest proposals by the Greek authorities, which were submitted on 25 June, before the Eurogroup meeting.
 
The institutions informed the Eurogroup that the positions still differ on a number of issues. Ministers invited the Greek authorities to accept the proposal by the institutions. 
 
Eurogroup President Jeroen Dijsselbloem will inform the heads of state or government on the state of play at the European Council meeting which takes place on the same day  (25 June 2015).
 
The Eurogroup is likely to reconvene on Saturday, 27 June 2015.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/06/25/
Common ,06.27.2015,"On 26 June the Greek authorities decided to reject the proposals by the institutions (the European Commission, the European Central Bank and the International Monetary Fund) for Greece's reform plan. The plan, which has been negotiated since February, is a precondition to unlocking the remaining financial assistance for Greece under the current arrangement.
The Greek government decided to call a referendum on these proposals. It is expected to take place on Sunday 5 July 2015, after the expiry date of the current arrangement. 
The current financial assistance arrangement with Greece expires on 30 June 2015. All other arrangements related to Greece's current programme, including transfer by euro area member states of profits from securities markets programme (SMP) and the agreement on net financial assets (ANFA) expire on the same date.
In a statement issued after the first part of the meeting, 18 Eurogroup members regret that the proposal by the institutions has been rejected unilaterally by the Greek authorities.
The ministers of 18 euro area member states continued to hold talks on the further steps to be taken following the breakdown of negotiations between the institutions and the Greek authorities. 
In the statement issued following the discussion, ministers said that the euro area member states intend to make full use of all the instruments available to preserve the integrity and stability of the eurozone. These instruments will complement any actions that the European Central Bank may decide to take.
Ministers stand ready to take decisive steps to further strengthen Economic and Monetary Union. 
The Eurogroup will closely monitor the economic and financial situation in Greece. The Eurogroup is ready to reconvene whenever necessary. 
Ministers agreed that the euro area member states will assist and support Greece and the Greek people as required, following the expiration of Greece's current financial arrangement with the European Financial Stability Facility.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/06/27/
Common ,07.07.2015,"The Eurogroup welcomed the new Greek Minister for Finance Euclid Tsakalotos who presented the situation in Greece following the referendum on 5 July 2015. 

The Eurogroup exchanged views on the way forward. 

Following the meeting Eurogroup President Jeroen Dijsselbloem announced that the Greek government would submit a new request for financial assistance from the European Stability Mechanism (ESM). The request is expected tomorrow, 8 July 2015. 

The Eurogroup is ready to hold a conference call on the same day once the request has been received.

Following the submission of the request, the Eurogroup President will ask the institutions - the European Commission, the European Central Bank and the International Monetary Fund - to assess and analyse Greece's financing needs and the debt sustainability.  Following the assessment the Eurogroup will be able to take a decision on whether formal negotiations can start. 

""All of this needs to be done in a matter of days, as we have very little time"", said J.Dijsselbloem.

According to the ESM rules and the EU treaties, financial assistance to member states is provided under strict conditions. Greece's previous financial assistance arrangement with the European Financial Stability Facility expired on 30 June 2015. 
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/07/7/
Common ,07.11.2015,"The Eurogroup held an in-depth discussion on the Greek authorities new request for financial assistance from the European Stability Mechanism (ESM) and their new proposals for a reform agenda. Greece submitted the new reform plan on Thursday, 9 July 2015.
 
Ministers agreed to adjourn the meeting until 11.00 on 12 July 2015. 
 
The discussion was based on the first assessment of the Greek proposals by the three institutions - the European Commission, the European Central Bank and the International Monetary Fund. The institutions also evaluated risk to the financial stability in the euro area, Greece's financing needs and its debt sustainability. The assessment was sent to the Eurogroup President on the eve of the meeting. 
 
""It is still very difficult, but work is still in progress"", said Eurogroup President Jeroen Dijsselbloem after the meeting.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/07/11/
Common ,07.12.2015,"The Eurogroup continued the discussion on the recent request by the Greek authorities for financial assistance from the European Stability Mechanism (ESM) and their new proposals for the reform agenda, submitted on 9 July 2015. 

The Eurogroup discussed a number of proposals on the way forward, to be approved by the euro area leaders. 

""We have come a long way, but a couple of big issues are still open, so we are going to put those to the leaders to decide"", said Eurogroup President Jeroen Dijsselbloem after the meeting.

The President of the Eurogroup will report to the euro area heads of state or government on the state of play.
The Euro Summit meets on the same day (12 July) to continue the discussion.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/07/12/
Common ,07.13.2015,"Ministers held a follow-up discussion on the agreement negotiated at the Eurogroup and the Euro Summit over the previous two days following the request by Greece for financial assistance from the European Stability Mechanism, which had been submitted on 9 July 2015.

On 13 July the euro-area leaders agreed on a set of measures to be implemented before formal negotiations on a new ESM programme can begin.
Next steps
The President outlined the next steps that are expected to be taken in line with the agreement:
By Wednesday (15 July) Greece is expected to implement the first set of measures outlined in the Euro Summit statement
Then the national procedures  necessary to authorise the start of negotiations on the programme would begin
Following the completion of the national procedures, the Eurogroup would be in a position to give the institutions a mandate to start negotiations with the Greek authorities on a new Memorandum of Understanding
In parallel with the negotiations, the Greek authorities would continue implementing the agreed measures
The final formal decision on the ESM programme would then be taken.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/07/13/
Common ,08.14.2015,"The Eurogroup welcomes the agreement that has been reached between Greece and the European Institutions, with input from the IMF, on the policy conditionality underlying the new ESM macroeconomic adjustment programme. The Eurogroup commends the Greek authorities for their demonstrated strong commitment as shown by the normalisation of the working methods with the Institutions and the conduct of the negotiations in a determined and swift manner. This agreement is in line with the parameters and key objectives set by the Euro summit on 12 July and provides a comprehensive framework for restoring the Greek economy to a sustainable path. 
The Eurogroup welcomes the wide scope of the policy meaThe Eurogroup was informed about the latest developments in Greece.
It is confident that the new government, which will be formed after the general elections later this month, will work constructively with its euro area partners and the institutions to implement Greece's new economic adjustment programme, agreed in August.
sures contained in the Memorandum of Understanding (MoU), which, if implemented with determination, will address the main challenges facing the Greek economy. We are confident that decisive and as swift as possible implementation of the reform measures as spelled out in the MoU will allow the Greek economy to return to a sustainable growth path based on sound public finances, enhanced competitiveness, high employment and financial stability. 
Greece will target a medium-term primary surplus of 3.5% of GDP  with a fiscal path of primary balances of -0.25% in 2015, 0.5% in 2016, 1.75% in 2017 and 3.5% in 2018 to be achieved notably through upfront parametric fiscal reforms supported by measures to strengthen tax compliance and fight tax evasion. Greece will undertake an ambitious reform of the pension system aimed at ensuring its sustainability, efficiency and fairness. It will specify policies to fully compensate for the fiscal impact of the Constitutional Court ruling on the 2012 pension reform and to implement the zero deficit clause or mutually agreeable alternative measures by October 2015. Greece has furthermore committed to key labour and product market reforms to open up the economy to investment and competition, as well as to modernise and depoliticise the public sector. With regard to the financial sector, Greece has committed to take decisive measures to safeguard stability, including a recapitalisation of the banks as required, measures to enhance the insolvency framework and a significant improvement of the governance of the banks and the Hellenic Financial Stability Fund (HFSF). Following the results of the Asset Quality Review and Stress Tests before the end of the year, the bail in instrument will apply for senior debt bondholders whereas bail in of depositors is excluded. The Eurogroup stresses that the agreed conditionality needs to be further specified as requested by the IMF a matter of priority, in particular in the areas of pension reforms and financial sector strategy and governance, in agreement with the three Institutions in time for the completion of the first review under the ESM programme. Moreover, Greece will take urgently needed steps to tackle the non-performing loan (NPL) problem in the banking sector. Given the magnitude of the problem, we urge the authorities to develop all necessary instruments to that end, including opening the market for NPL servicing and disposal with the appropriate safeguards to protect vulnerable debtors and exploring the possibility of a bad bank. 
Compliance with the conditionality of the MoU will be monitored by the Commission in liaison with the ECB and together with the IMF, as foreseen in Article 13(7) of the ESM Treaty. 
The Eurogroup stresses that a significantly strengthened privatisation programme is a cornerstone of the new ESM programme. The Eurogroup welcomes the Greek authorities' commitment to adopt new legislation to ensure transparent privatisation procedures and adequate asset sale pricing, according to OECD principles and standards on the management of State Owned Enterprises (SOEs). To ensure a more ambitious privatisation process, an independent fund will be established in Greece under the supervision of the relevant European institutions by end-2015 and encompass the privatisation of independently valuated state assets, while avoiding fire sales. The Eurogroup expects the Greek government to endorse the plan for this fund by the end of October 2015 so that it can be operational by the end of the year. Its task will be to quickly identify, transfer over the lifetime of the programme, and manage valuable Greek assets through privatisation and other means, including minority shareholdings and to increase their value on a professional basis. This will include the shares in Greek banks after their recapitalisation, thus also enhancing banks' governance. This should ensure that a targeted value of EUR 50 bn can be realised, by putting the assets on the market, of which EUR 25bn will be used for the repayment of recapitalization of banks and other assets and 50 % of every remaining euro (i.e. 50% of EUR 25bn) will be used for decreasing the debt to GDP ratio and the remaining 50 % will be used for investments. The legislation to establish the Fund shall be adopted in agreement with European institutions. 
The Eurogroup appreciates that the Greek authorities have taken additional important legislative steps over the last few days. This supports the gradual process of rebuilding trust, demonstrating the authorities policy resolve and programme ownership. Those steps include notably additional fiscal measures on the tax and expenditure side, legislation on early retirement as well as an extensive set of actions in relation to the financial sector and product markets. In addition, in line with the Eurogroup statement of 16 July, the Greek authorities took measures to adjust and complete the legislation adopted on 15 July 2015. The authorities have also repealed a number of provisions backtracking on previous programme commitments. 
The Eurogroup welcomes that the implementation of those prior actions has been assessed positively by the Institutions. The Greek authorities have confirmed their intention to complete by September the follow up actions identified by the Institutions, including the need to bring the adopted household insolvency law in line with the proposal of the Institutions. 
Based on the assessment of the Institutions, the ESM financial assistance facility agreement will cover an amount of up to EUR 86 bn. This includes a buffer of up to EUR 25 bn for the banking sector in order to address potential bank recapitalisation and resolution costs. 
The first tranche under the ESM programme of EUR 26 bn will consist of two sub-tranches. The first sub-tranche of EUR 10 bn will be made available immediately in a segregated account at the ESM for bank recapitalisation and resolution purposes. The second sub-tranche of EUR 16 bn will be disbursed to Greece in several instalments, starting with a first disbursement of EUR 13 bn by 20 August, followed by one or more further disbursements in the autumn subject to the implementation of key milestones based on measures outlined in the MoU and to be specified by the European Institutions and agreed by the EWG. 
A second tranche for banking recapitalisation and resolution needs of up to EUR 15 bn can be made available after the first review and no later than 15 November, subject to the completion of the planned Asset Quality Review and Stress Test and the implementation of the financial sector deliverables of the review. These funds will initially be transferred to the segregated ESM account and can be released upon the agreement of the ESM Board of Directors. 
The debt sustainability assessment was conducted by the Commission, in liaison with the ECB, as foreseen in Article 13(1) of the ESM Treaty. The analysis concludes that debt sustainability can be achieved through a far-reaching and credible reform programme and additional debt related measures without nominal haircuts. In line with the Euro summit statement of 12 July, the Eurogroup stands ready to consider, if necessary, possible additional measures (possible longer grace and repayment periods) aiming at ensuring that Greece's gross financing needs remain at a sustainable level. These measures will be conditional upon full implementation of the measures agreed in the ESM programme and will be considered after the first positive completion of a programme review. The Eurogroup reiterates that nominal haircuts on official debt cannot be undertaken.
The Eurogroup considers the continued programme involvement of the IMF as indispensable and welcomes the intention of the IMF management to recommend to the Fund's Executive Board to consider further financial support for Greece once the full specification of fiscal, structural and financial sector reforms has been completed and once the need for additional measures has been considered and an agreement on possible debt relief to ensure debt sustainability has been reached. Resulting policy conditionality will be a shared one as the policy conditionality underlying the ESM macroeconomic adjustment programme is developed in parallel to the one of the IMF. Once approved, the full re-engagement of the IMF is expected to reduce subsequently the ESM financing envelope accordingly. The Eurogroup welcomes the positive assessment of IMF staff of the policy conditionality contained in the MoU as confirmed by the IMF Managing Director and looks forward to an IMF programme based on the latter.
The Eurogroup considers that the necessary elements are now in place to launch the relevant national procedures required for the approval of the ESM financial assistance. The Eurogroup expects that the ESM Board of Governors will be in a position to authorise the European Commission signing the MoU on behalf of the ESM and approve the proposal for a financial assistance facility agreement by 19 August, subject to completion of national procedures, and thereby unlock the initial tranche of up to EUR 26 bn.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/08/14/
Common ,10.05.2015,"The Eurogroup welcomed the Greek Finance Minister Euclid Tsakalotos, who has been re-appointed to the post following the elections in Greece on 20 September 2015. The discussion then focused on the way forward in implementing Greece's new economic adjustment programme.
In this context the Eurogroup endorsed the first set of milestones, which Greece needs to implement in order to receive a disbursement of €2 billion. This amount is a sub-tranche of the €3 billion which remain undisbursed from the first tranche of €26 billion, as agreed in the programme.
The Eurogroup encouraged Greece to agree with the institutions on the second set of milestones in the next few weeks. Successful implementation of the second set of milestones would unlock the disbursement of the remaining €1 billion.

The Eurogroup called upon Greek authorities to cooperate closely and constructively with the institutions in order to complete the first review of implementation of the programme successfully and swiftly.

The first review is expected to begin in October 2015.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/10/05/
Common ,11.09.2015,"The institutions and the Greek Minister for Finance Euclid Tsakalotos briefed the Eurogroup on the way forward for implementing Greece's European Stability Mechanism (ESM) programme, which had been agreed last August. The Eurogroup also discussed the results of the comprehensive assessment of the four major Greek banks, carried out by the Single Supervisory Mechanism.
The Eurogroup called on the Greek authorities to finalise the financial sector measures, as well as the legislation agreed under the first set of milestones, in the course of the week. This would unlock the disbursement of €2 billion by the ESM and a transfer of the funds needed for the recapitalisation of the Greek banking sector out of the €10 billion earmarked under the programme.
The €10 billion amount was previously released to an ESM segregated account, and can only be transferred to the Hellenic Financial Stability Fund (HFSF) once the agreed conditions are met. The Eurogroup mandated the Eurogroup Working Group (EWG) to evaluate the implementation of the above-mentioned measures no later than at the beginning of the week.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/11/09/
Common ,11.23.2015,"The Eurogroup welcomed the assessment by the European Commission and the European Central Bank that the Greek authorities had successfully implemented the first set of milestones and the financial sector reform measures that are necessary for the successful recapitalisation of the Greek banking sector.
Following the positive assessment, the board of directors of the European Stability Mechanism (ESM) formally authorised the disbursement of €2 billion in financial assistance to Greece, as provided for under the programme. 

In addition, up to €10 billion of funds earmarked for the recapitalisation of Greek banks can now be made available too. These funds will be released to the Hellenic Financial Stability Fund (HFSF) on a case-by-case basis, as required, upon a decision of the ESM board of directors following the European Commission's decisions relating to state aid. 

The Eurogroup calls on the Greek authorities to step up their efforts and closely cooperate with the Commission, the ECB and the IMF on a second and final set of milestones under the first tranche (which would unlock the disbursement of a further €1 billion) and the measures pertaining to the first review.
",http://www.consilium.europa.eu/en/press/press-releases/2015/11/23-eurogroup-statement-greece/
Common ,12.07.2015,"The institutions and the Greek Minister for Finance, Euclid Tsakalotos, briefed the Eurogroup on the way forward for implementing Greece's European Stability Mechanism (ESM) programme, which was agreed last August.
The Eurogroup expects the Greek authorities to swiftly implement the legislation agreed under the second set of milestones. This would unlock the disbursement of €1 billion by the ESM.
Ministers were informed that the recapitalisation of the Greek banking sector will not require more than the amount of up to €10 billion currently available under the programme for this purpose. This is significantly lower than the envelope of up to €25 billion earmarked for bank recapitalisation at the beginning of the Greece programme. The funds for recapitalisation would be disbursed by the ESM to the Hellenic Financial Stability Facility.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2015/12/07/
Common ,01.14.2016,"The institutions and the Greek Minister for Finance, Euclid Tsakalotos, briefed the Eurogroup on the next steps in implementing Greece's economic adjustment programme.
The institutions intend to start the first review of the programme implementation next week. The review is expected to focus on the following key issues:
pension reform
the 2016 budget
medium-term fiscal strategy
modernisation of Greece's public administration
financial sector reforms
reforms in the electricity sector
Ministers called on the Greek authorities to cooperate constructively with the institutions to ensure a smooth and thorough first review. Successful completion of this exercise would pave the way for decisions on possible debt relief measures and an IMF programme, as agreed by the heads of state or government in July 2015.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2016/01/14/
Common ,02.11.2016,"The Eurogroup discussed the state of play of the ongoing first review of the implementation of Greece's economic adjustment programme, following the visit of the EU institutions' mission chiefs to Athens last week.

The Eurogroup called on the Greek authorities and the mission staff to continue their constructive cooperation and to work towards the rapid finalisation of the review, which covers issues such as pension reform, fiscal strategy and making the privatisation fund operational.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2016/02/11/
Common ,03.07.2016,"The Eurogroup discussed the state of play of the ongoing first review of the implementation of Greece's economic adjustment programme. Ministers were informed that the institutions' mission chiefs would return to Athens soon.
The Eurogroup called on the Greek authorities and the review mission staff to pursue their constructive cooperation to allow the review to be rapidly concluded. The review covers issues such as pension reform, fiscal strategy and making the privatisation fund operational.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2016/03/07/
Common ,04.22.2016,"The institutions and the Greek Minister for Finance, Euclid Tsakalotos, briefed the Eurogroup on the state of play in the ongoing first review of Greece's macroeconomic adjustment programme.
For the review to be completed, the institutions and the Greek authorities should reach an agreement on a comprehensive package of policy reforms to be implemented by Greece.
Although significant progress has been made in recent weeks, further work is still needed on a number of policy areas, including fiscal strategy and the privatisation fund.
The Eurogroup urged the Greek authorities to swiftly agree with the institutions on the reform package which should also cover issues such as contingency measures and non-performing loans.
The Eurogroup is hopeful that agreement will be possible in the next few days and, if so, stands ready to reconvene in an extraordinary meeting to agree on the next steps towards the closing of the first review.
",http://www.consilium.europa.eu/en/meetings/eurogroup/2016/04/22/
Common ,05.09.2016,"The Eurogroup welcomes the completion of a policy package, which should pave the way for a successful completion of the first review of the ESM programme, upon the adoption of the agreed prior actions.
Greece will implement as part of the prior actions for the first review:
a first package of fiscal parametric measures amounting up to 3% of GDP by 2018; this package includes a pension reform, a reform of the personal income tax and additional fiscal parametric measures, such as a VAT reform and public sector wage bill measures;
an additional contingency mechanism, which will be legislated to ensure that a package of measures, including non-discretionary measures, would be automatically implemented as soon as there is objective evidence of a failure to meet the annual primary surplus targets in the programme (3,5% in the medium-term). If measures are enacted with a temporary nature when the mechanism is triggered, permanent structural measures agreed with the institutions, including revenue measures, should become effective in the year thereafter, as part of the regular budgetary process, in order to bring the budget structurally back on track. Exceptions to the activation of the mechanism will be limited to exceptional events with a major economic impact outside government control. Such exceptions need to be agreed with the institutions. 
The first review includes also the implementation of the NPL strategy, which will contribute to strengthening the balance sheets of banks and enable the return of domestic credit to the Greek economy. As prior actions, measures will be taken to immediately open up the market for the sale and servicing of performing and non-performing loans, with the temporary exclusion of small loans secured by primary residences.
The Eurogroup recalls that a significantly strengthened privatisation programme is a cornerstone of the new ESM programme. In this context, the Eurogroup welcomes the agreement for the forthcoming adoption of the law establishing the agreed Greek Privatisation and Investment Fund, including an initial asset transfer, as part of the prior actions for the first review. The Supervisory Board of the Fund will be appointed by June 2016, and the Fund will become fully operational no later than September.
In line with the statements of the Euro Summit and the Eurogroup in the summer of 2015, the Eurogroup stands ready to consider, if necessary, possible additional debt measures aiming at ensuring that Greece's refinancing needs are kept at sustainable levels in the long-run. These measures will be conditional upon full implementation of measures agreed in the context of the ESM programme, and will be considered after the completion of the first review, once all prior actions have been fully implemented.
The Eurogroup agrees on the following general guiding principles for the possible additional debt measures: (i) facilitating market access; (ii) smoothening the repayment profile; (iii) incentivising the country's adjustment process even after the programme ends; and (iv) flexibility to accommodate uncertain GDP growth and interest rate developments in the future.
The Eurogroup also agrees to establish a benchmark for assessing sustainability of the Greek debt, according to which under the baseline scenario of a debt sustainability analysis (DSA), Greece's gross financing needs should remain on a sustainable path.
The Eurogroup foresees a sequenced approach, whereby a package of debt measures could be phased in progressively, as necessary to meet the agreed benchmark on gross financing needs and subject to the pre-defined conditionality of the ESM programme. The Eurogroup reconfirms that nominal haircuts are excluded, and that all measures taken will be in line with existing EU law and the ESM and EFSF legal frameworks. The Eurogroup will consider:

For the short term: possibilities to optimize debt management of the programme.
For the medium term: the Eurogroup asks the EWG to explore specific measures (such as longer grace and payment periods) which can be used, if necessary, at the end of the ESM programme, conditional upon the successful implementation of the ESM programme, as well as such measures as the use of the SMP and ANFA equivalent profits.
For the long term: the Eurogroup stands ready, if necessary, and conditional upon compliance with the primary surplus targets, to further assess at the end of the programme the need for possible additional debt measures to ensure Greece's gross financing needs remain on a sustainable path.
The Eurogroup mandates the EWG to work further on the technicalities of this package of debt measures and to report back to the next regular Eurogroup on 24 May.
Together with the agreement and implementation of the policy package, this agreement on debt and adequate financing assurances by the European partners are expected to allow the IMF to participate in the programme.
The Eurogroup calls upon the institutions and the Greek authorities to complete in the coming days the technical work on the staff level agreement on the first review, including the contingency mechanism. In this context, the Eurogroup looks forward to receive rapidly the draft supplemental MoU, including the final full list of prior actions, as well as the compliance report for the first review. It calls upon the Greek authorities to take immediate steps to implement the prior actions including through the adoption of legislation. Upon full implementation of the prior actions by the Greek authorities and following national procedures where necessary, the Eurogroup stands ready to support the disbursement of the second tranche of the ESM programme.
",http://www.consilium.europa.eu/en/press/press-releases/2016/05/09-eg-statement-greece/
